final_rank,size,mp_id,hub_name,from_stop_id,from_stop_name,from_stop_area_id,from_stop_modes,to_stop_id,to_stop_name,to_stop_area_id,to_stop_modes,minimal_transfer_time_s,pair_type,within_confirmed_hub_node,candidate_for_later_change,review_note
7,medium,49,Giesing station complex,108509,Giesing,108495,subway,108509,Giesing,108495,subway,180,same-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
8,medium,402,Scheidplatz / Scheidplatz Süd station complex,107136,Scheidplatz Süd,107135,bus,107136,Scheidplatz Süd,107135,bus,180,same-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
8,medium,402,Scheidplatz / Scheidplatz Süd station complex,107136,Scheidplatz Süd,107135,bus,107137,Scheidplatz Süd,107135,bus,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
8,medium,402,Scheidplatz / Scheidplatz Süd station complex,107137,Scheidplatz Süd,107135,bus,107136,Scheidplatz Süd,107135,bus,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
8,medium,402,Scheidplatz / Scheidplatz Süd station complex,107137,Scheidplatz Süd,107135,bus,107137,Scheidplatz Süd,107135,bus,180,same-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
8,medium,402,Scheidplatz / Scheidplatz Süd station complex,107141,Scheidplatz,107140,bus,107141,Scheidplatz,107140,bus,180,same-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
8,medium,402,Scheidplatz / Scheidplatz Süd station complex,107141,Scheidplatz,107140,bus,107142,Scheidplatz,107140,tram,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
8,medium,402,Scheidplatz / Scheidplatz Süd station complex,107141,Scheidplatz,107140,bus,107143,Scheidplatz,107140,tram,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
8,medium,402,Scheidplatz / Scheidplatz Süd station complex,107141,Scheidplatz,107140,bus,107144,Scheidplatz,107140,bus,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
8,medium,402,Scheidplatz / Scheidplatz Süd station complex,107141,Scheidplatz,107140,bus,107145,Scheidplatz,107140,bus,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
8,medium,402,Scheidplatz / Scheidplatz Süd station complex,107141,Scheidplatz,107140,bus,107146,Scheidplatz,107140,bus,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
8,medium,402,Scheidplatz / Scheidplatz Süd station complex,107141,Scheidplatz,107140,bus,107147,Scheidplatz,107140,subway,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
8,medium,402,Scheidplatz / Scheidplatz Süd station complex,107141,Scheidplatz,107140,bus,107148,Scheidplatz,107140,subway,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
8,medium,402,Scheidplatz / Scheidplatz Süd station complex,107141,Scheidplatz,107140,bus,107149,Scheidplatz,107140,subway,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
8,medium,402,Scheidplatz / Scheidplatz Süd station complex,107141,Scheidplatz,107140,bus,107150,Scheidplatz,107140,subway,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
8,medium,402,Scheidplatz / Scheidplatz Süd station complex,107142,Scheidplatz,107140,tram,107141,Scheidplatz,107140,bus,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
8,medium,402,Scheidplatz / Scheidplatz Süd station complex,107142,Scheidplatz,107140,tram,107142,Scheidplatz,107140,tram,180,same-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
8,medium,402,Scheidplatz / Scheidplatz Süd station complex,107142,Scheidplatz,107140,tram,107143,Scheidplatz,107140,tram,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
8,medium,402,Scheidplatz / Scheidplatz Süd station complex,107142,Scheidplatz,107140,tram,107144,Scheidplatz,107140,bus,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
8,medium,402,Scheidplatz / Scheidplatz Süd station complex,107142,Scheidplatz,107140,tram,107145,Scheidplatz,107140,bus,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
8,medium,402,Scheidplatz / Scheidplatz Süd station complex,107142,Scheidplatz,107140,tram,107146,Scheidplatz,107140,bus,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
8,medium,402,Scheidplatz / Scheidplatz Süd station complex,107142,Scheidplatz,107140,tram,107147,Scheidplatz,107140,subway,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
8,medium,402,Scheidplatz / Scheidplatz Süd station complex,107142,Scheidplatz,107140,tram,107148,Scheidplatz,107140,subway,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
8,medium,402,Scheidplatz / Scheidplatz Süd station complex,107142,Scheidplatz,107140,tram,107149,Scheidplatz,107140,subway,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
8,medium,402,Scheidplatz / Scheidplatz Süd station complex,107142,Scheidplatz,107140,tram,107150,Scheidplatz,107140,subway,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
8,medium,402,Scheidplatz / Scheidplatz Süd station complex,107143,Scheidplatz,107140,tram,107141,Scheidplatz,107140,bus,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
8,medium,402,Scheidplatz / Scheidplatz Süd station complex,107143,Scheidplatz,107140,tram,107142,Scheidplatz,107140,tram,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
8,medium,402,Scheidplatz / Scheidplatz Süd station complex,107143,Scheidplatz,107140,tram,107143,Scheidplatz,107140,tram,180,same-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
8,medium,402,Scheidplatz / Scheidplatz Süd station complex,107143,Scheidplatz,107140,tram,107144,Scheidplatz,107140,bus,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
8,medium,402,Scheidplatz / Scheidplatz Süd station complex,107143,Scheidplatz,107140,tram,107145,Scheidplatz,107140,bus,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
8,medium,402,Scheidplatz / Scheidplatz Süd station complex,107143,Scheidplatz,107140,tram,107146,Scheidplatz,107140,bus,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
8,medium,402,Scheidplatz / Scheidplatz Süd station complex,107143,Scheidplatz,107140,tram,107147,Scheidplatz,107140,subway,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
8,medium,402,Scheidplatz / Scheidplatz Süd station complex,107143,Scheidplatz,107140,tram,107148,Scheidplatz,107140,subway,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
8,medium,402,Scheidplatz / Scheidplatz Süd station complex,107143,Scheidplatz,107140,tram,107149,Scheidplatz,107140,subway,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
8,medium,402,Scheidplatz / Scheidplatz Süd station complex,107143,Scheidplatz,107140,tram,107150,Scheidplatz,107140,subway,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
8,medium,402,Scheidplatz / Scheidplatz Süd station complex,107144,Scheidplatz,107140,bus,107141,Scheidplatz,107140,bus,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
8,medium,402,Scheidplatz / Scheidplatz Süd station complex,107144,Scheidplatz,107140,bus,107142,Scheidplatz,107140,tram,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
8,medium,402,Scheidplatz / Scheidplatz Süd station complex,107144,Scheidplatz,107140,bus,107143,Scheidplatz,107140,tram,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
8,medium,402,Scheidplatz / Scheidplatz Süd station complex,107144,Scheidplatz,107140,bus,107144,Scheidplatz,107140,bus,180,same-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
8,medium,402,Scheidplatz / Scheidplatz Süd station complex,107144,Scheidplatz,107140,bus,107145,Scheidplatz,107140,bus,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
8,medium,402,Scheidplatz / Scheidplatz Süd station complex,107144,Scheidplatz,107140,bus,107146,Scheidplatz,107140,bus,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
8,medium,402,Scheidplatz / Scheidplatz Süd station complex,107144,Scheidplatz,107140,bus,107147,Scheidplatz,107140,subway,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
8,medium,402,Scheidplatz / Scheidplatz Süd station complex,107144,Scheidplatz,107140,bus,107148,Scheidplatz,107140,subway,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
8,medium,402,Scheidplatz / Scheidplatz Süd station complex,107144,Scheidplatz,107140,bus,107149,Scheidplatz,107140,subway,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
8,medium,402,Scheidplatz / Scheidplatz Süd station complex,107144,Scheidplatz,107140,bus,107150,Scheidplatz,107140,subway,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
8,medium,402,Scheidplatz / Scheidplatz Süd station complex,107145,Scheidplatz,107140,bus,107141,Scheidplatz,107140,bus,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
8,medium,402,Scheidplatz / Scheidplatz Süd station complex,107145,Scheidplatz,107140,bus,107142,Scheidplatz,107140,tram,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
8,medium,402,Scheidplatz / Scheidplatz Süd station complex,107145,Scheidplatz,107140,bus,107143,Scheidplatz,107140,tram,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
8,medium,402,Scheidplatz / Scheidplatz Süd station complex,107145,Scheidplatz,107140,bus,107144,Scheidplatz,107140,bus,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
8,medium,402,Scheidplatz / Scheidplatz Süd station complex,107145,Scheidplatz,107140,bus,107145,Scheidplatz,107140,bus,180,same-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
8,medium,402,Scheidplatz / Scheidplatz Süd station complex,107145,Scheidplatz,107140,bus,107146,Scheidplatz,107140,bus,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
8,medium,402,Scheidplatz / Scheidplatz Süd station complex,107145,Scheidplatz,107140,bus,107147,Scheidplatz,107140,subway,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
8,medium,402,Scheidplatz / Scheidplatz Süd station complex,107145,Scheidplatz,107140,bus,107148,Scheidplatz,107140,subway,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
8,medium,402,Scheidplatz / Scheidplatz Süd station complex,107145,Scheidplatz,107140,bus,107149,Scheidplatz,107140,subway,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
8,medium,402,Scheidplatz / Scheidplatz Süd station complex,107145,Scheidplatz,107140,bus,107150,Scheidplatz,107140,subway,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
8,medium,402,Scheidplatz / Scheidplatz Süd station complex,107146,Scheidplatz,107140,bus,107141,Scheidplatz,107140,bus,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
8,medium,402,Scheidplatz / Scheidplatz Süd station complex,107146,Scheidplatz,107140,bus,107142,Scheidplatz,107140,tram,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
8,medium,402,Scheidplatz / Scheidplatz Süd station complex,107146,Scheidplatz,107140,bus,107143,Scheidplatz,107140,tram,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
8,medium,402,Scheidplatz / Scheidplatz Süd station complex,107146,Scheidplatz,107140,bus,107144,Scheidplatz,107140,bus,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
8,medium,402,Scheidplatz / Scheidplatz Süd station complex,107146,Scheidplatz,107140,bus,107145,Scheidplatz,107140,bus,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
8,medium,402,Scheidplatz / Scheidplatz Süd station complex,107146,Scheidplatz,107140,bus,107146,Scheidplatz,107140,bus,180,same-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
8,medium,402,Scheidplatz / Scheidplatz Süd station complex,107146,Scheidplatz,107140,bus,107147,Scheidplatz,107140,subway,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
8,medium,402,Scheidplatz / Scheidplatz Süd station complex,107146,Scheidplatz,107140,bus,107148,Scheidplatz,107140,subway,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
8,medium,402,Scheidplatz / Scheidplatz Süd station complex,107146,Scheidplatz,107140,bus,107149,Scheidplatz,107140,subway,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
8,medium,402,Scheidplatz / Scheidplatz Süd station complex,107146,Scheidplatz,107140,bus,107150,Scheidplatz,107140,subway,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
8,medium,402,Scheidplatz / Scheidplatz Süd station complex,107147,Scheidplatz,107140,subway,107141,Scheidplatz,107140,bus,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
8,medium,402,Scheidplatz / Scheidplatz Süd station complex,107147,Scheidplatz,107140,subway,107142,Scheidplatz,107140,tram,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
8,medium,402,Scheidplatz / Scheidplatz Süd station complex,107147,Scheidplatz,107140,subway,107143,Scheidplatz,107140,tram,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
8,medium,402,Scheidplatz / Scheidplatz Süd station complex,107147,Scheidplatz,107140,subway,107144,Scheidplatz,107140,bus,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
8,medium,402,Scheidplatz / Scheidplatz Süd station complex,107147,Scheidplatz,107140,subway,107145,Scheidplatz,107140,bus,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
8,medium,402,Scheidplatz / Scheidplatz Süd station complex,107147,Scheidplatz,107140,subway,107146,Scheidplatz,107140,bus,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
8,medium,402,Scheidplatz / Scheidplatz Süd station complex,107147,Scheidplatz,107140,subway,107147,Scheidplatz,107140,subway,180,same-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
8,medium,402,Scheidplatz / Scheidplatz Süd station complex,107147,Scheidplatz,107140,subway,107148,Scheidplatz,107140,subway,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
8,medium,402,Scheidplatz / Scheidplatz Süd station complex,107147,Scheidplatz,107140,subway,107149,Scheidplatz,107140,subway,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
8,medium,402,Scheidplatz / Scheidplatz Süd station complex,107147,Scheidplatz,107140,subway,107150,Scheidplatz,107140,subway,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
8,medium,402,Scheidplatz / Scheidplatz Süd station complex,107148,Scheidplatz,107140,subway,107141,Scheidplatz,107140,bus,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
8,medium,402,Scheidplatz / Scheidplatz Süd station complex,107148,Scheidplatz,107140,subway,107142,Scheidplatz,107140,tram,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
8,medium,402,Scheidplatz / Scheidplatz Süd station complex,107148,Scheidplatz,107140,subway,107143,Scheidplatz,107140,tram,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
8,medium,402,Scheidplatz / Scheidplatz Süd station complex,107148,Scheidplatz,107140,subway,107144,Scheidplatz,107140,bus,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
8,medium,402,Scheidplatz / Scheidplatz Süd station complex,107148,Scheidplatz,107140,subway,107145,Scheidplatz,107140,bus,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
8,medium,402,Scheidplatz / Scheidplatz Süd station complex,107148,Scheidplatz,107140,subway,107146,Scheidplatz,107140,bus,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
8,medium,402,Scheidplatz / Scheidplatz Süd station complex,107148,Scheidplatz,107140,subway,107147,Scheidplatz,107140,subway,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
8,medium,402,Scheidplatz / Scheidplatz Süd station complex,107148,Scheidplatz,107140,subway,107148,Scheidplatz,107140,subway,180,same-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
8,medium,402,Scheidplatz / Scheidplatz Süd station complex,107148,Scheidplatz,107140,subway,107149,Scheidplatz,107140,subway,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
8,medium,402,Scheidplatz / Scheidplatz Süd station complex,107148,Scheidplatz,107140,subway,107150,Scheidplatz,107140,subway,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
8,medium,402,Scheidplatz / Scheidplatz Süd station complex,107149,Scheidplatz,107140,subway,107141,Scheidplatz,107140,bus,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
8,medium,402,Scheidplatz / Scheidplatz Süd station complex,107149,Scheidplatz,107140,subway,107142,Scheidplatz,107140,tram,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
8,medium,402,Scheidplatz / Scheidplatz Süd station complex,107149,Scheidplatz,107140,subway,107143,Scheidplatz,107140,tram,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
8,medium,402,Scheidplatz / Scheidplatz Süd station complex,107149,Scheidplatz,107140,subway,107144,Scheidplatz,107140,bus,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
8,medium,402,Scheidplatz / Scheidplatz Süd station complex,107149,Scheidplatz,107140,subway,107145,Scheidplatz,107140,bus,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
8,medium,402,Scheidplatz / Scheidplatz Süd station complex,107149,Scheidplatz,107140,subway,107146,Scheidplatz,107140,bus,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
8,medium,402,Scheidplatz / Scheidplatz Süd station complex,107149,Scheidplatz,107140,subway,107147,Scheidplatz,107140,subway,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
8,medium,402,Scheidplatz / Scheidplatz Süd station complex,107149,Scheidplatz,107140,subway,107148,Scheidplatz,107140,subway,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
8,medium,402,Scheidplatz / Scheidplatz Süd station complex,107149,Scheidplatz,107140,subway,107149,Scheidplatz,107140,subway,180,same-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
8,medium,402,Scheidplatz / Scheidplatz Süd station complex,107149,Scheidplatz,107140,subway,107150,Scheidplatz,107140,subway,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
8,medium,402,Scheidplatz / Scheidplatz Süd station complex,107150,Scheidplatz,107140,subway,107141,Scheidplatz,107140,bus,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
8,medium,402,Scheidplatz / Scheidplatz Süd station complex,107150,Scheidplatz,107140,subway,107142,Scheidplatz,107140,tram,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
8,medium,402,Scheidplatz / Scheidplatz Süd station complex,107150,Scheidplatz,107140,subway,107143,Scheidplatz,107140,tram,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
8,medium,402,Scheidplatz / Scheidplatz Süd station complex,107150,Scheidplatz,107140,subway,107144,Scheidplatz,107140,bus,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
8,medium,402,Scheidplatz / Scheidplatz Süd station complex,107150,Scheidplatz,107140,subway,107145,Scheidplatz,107140,bus,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
8,medium,402,Scheidplatz / Scheidplatz Süd station complex,107150,Scheidplatz,107140,subway,107146,Scheidplatz,107140,bus,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
8,medium,402,Scheidplatz / Scheidplatz Süd station complex,107150,Scheidplatz,107140,subway,107147,Scheidplatz,107140,subway,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
8,medium,402,Scheidplatz / Scheidplatz Süd station complex,107150,Scheidplatz,107140,subway,107148,Scheidplatz,107140,subway,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
8,medium,402,Scheidplatz / Scheidplatz Süd station complex,107150,Scheidplatz,107140,subway,107149,Scheidplatz,107140,subway,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
8,medium,402,Scheidplatz / Scheidplatz Süd station complex,107150,Scheidplatz,107140,subway,107150,Scheidplatz,107140,subway,180,same-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
9,small,401,Hohenzollernplatz,106584,Hohenzollernplatz,106583,tram,106584,Hohenzollernplatz,106583,tram,180,same-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
9,small,401,Hohenzollernplatz,106584,Hohenzollernplatz,106583,tram,106585,Hohenzollernplatz,106583,bus;tram,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
9,small,401,Hohenzollernplatz,106584,Hohenzollernplatz,106583,tram,106586,Hohenzollernplatz,106583,subway,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
9,small,401,Hohenzollernplatz,106584,Hohenzollernplatz,106583,tram,106587,Hohenzollernplatz,106583,subway,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
9,small,401,Hohenzollernplatz,106585,Hohenzollernplatz,106583,bus;tram,106584,Hohenzollernplatz,106583,tram,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
9,small,401,Hohenzollernplatz,106585,Hohenzollernplatz,106583,bus;tram,106585,Hohenzollernplatz,106583,bus;tram,180,same-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
9,small,401,Hohenzollernplatz,106585,Hohenzollernplatz,106583,bus;tram,106586,Hohenzollernplatz,106583,subway,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
9,small,401,Hohenzollernplatz,106585,Hohenzollernplatz,106583,bus;tram,106587,Hohenzollernplatz,106583,subway,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
9,small,401,Hohenzollernplatz,106586,Hohenzollernplatz,106583,subway,106584,Hohenzollernplatz,106583,tram,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
9,small,401,Hohenzollernplatz,106586,Hohenzollernplatz,106583,subway,106585,Hohenzollernplatz,106583,bus;tram,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
9,small,401,Hohenzollernplatz,106586,Hohenzollernplatz,106583,subway,106586,Hohenzollernplatz,106583,subway,180,same-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
9,small,401,Hohenzollernplatz,106586,Hohenzollernplatz,106583,subway,106587,Hohenzollernplatz,106583,subway,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
9,small,401,Hohenzollernplatz,106587,Hohenzollernplatz,106583,subway,106584,Hohenzollernplatz,106583,tram,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
9,small,401,Hohenzollernplatz,106587,Hohenzollernplatz,106583,subway,106585,Hohenzollernplatz,106583,bus;tram,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
9,small,401,Hohenzollernplatz,106587,Hohenzollernplatz,106583,subway,106586,Hohenzollernplatz,106583,subway,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
9,small,401,Hohenzollernplatz,106587,Hohenzollernplatz,106583,subway,106587,Hohenzollernplatz,106583,subway,180,same-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
10,small,510,Grillparzerstraße,106185,Grillparzerstraße,106184,tram,106185,Grillparzerstraße,106184,tram,180,same-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
10,small,510,Grillparzerstraße,106185,Grillparzerstraße,106184,tram,106186,Grillparzerstraße,106184,bus;tram,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
10,small,510,Grillparzerstraße,106185,Grillparzerstraße,106184,tram,106187,Grillparzerstraße,106184,bus,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
10,small,510,Grillparzerstraße,106185,Grillparzerstraße,106184,tram,106188,Grillparzerstraße,106184,bus,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
10,small,510,Grillparzerstraße,106185,Grillparzerstraße,106184,tram,106189,Grillparzerstraße,106184,bus,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
10,small,510,Grillparzerstraße,106185,Grillparzerstraße,106184,tram,106190,Grillparzerstraße,106184,bus,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
10,small,510,Grillparzerstraße,106186,Grillparzerstraße,106184,bus;tram,106185,Grillparzerstraße,106184,tram,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
10,small,510,Grillparzerstraße,106186,Grillparzerstraße,106184,bus;tram,106186,Grillparzerstraße,106184,bus;tram,180,same-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
10,small,510,Grillparzerstraße,106186,Grillparzerstraße,106184,bus;tram,106187,Grillparzerstraße,106184,bus,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
10,small,510,Grillparzerstraße,106186,Grillparzerstraße,106184,bus;tram,106188,Grillparzerstraße,106184,bus,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
10,small,510,Grillparzerstraße,106186,Grillparzerstraße,106184,bus;tram,106189,Grillparzerstraße,106184,bus,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
10,small,510,Grillparzerstraße,106186,Grillparzerstraße,106184,bus;tram,106190,Grillparzerstraße,106184,bus,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
10,small,510,Grillparzerstraße,106187,Grillparzerstraße,106184,bus,106185,Grillparzerstraße,106184,tram,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
10,small,510,Grillparzerstraße,106187,Grillparzerstraße,106184,bus,106186,Grillparzerstraße,106184,bus;tram,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
10,small,510,Grillparzerstraße,106187,Grillparzerstraße,106184,bus,106187,Grillparzerstraße,106184,bus,180,same-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
10,small,510,Grillparzerstraße,106187,Grillparzerstraße,106184,bus,106188,Grillparzerstraße,106184,bus,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
10,small,510,Grillparzerstraße,106187,Grillparzerstraße,106184,bus,106189,Grillparzerstraße,106184,bus,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
10,small,510,Grillparzerstraße,106187,Grillparzerstraße,106184,bus,106190,Grillparzerstraße,106184,bus,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
10,small,510,Grillparzerstraße,106188,Grillparzerstraße,106184,bus,106185,Grillparzerstraße,106184,tram,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
